"","domainID","siteID","plotID","date2","Year","Month","Day","Time","individualCount","family","genus","scientificName","sex","doy"
"4150","D19","BONA","BONA_034",2021-05-13,"2021","05","13","16:56Z",141,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4151","D19","BONA","BONA_040",2021-05-13,"2021","05","13","17:07Z",110,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4152","D19","BONA","BONA_040",2021-05-13,"2021","05","13","17:07Z",39,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4153","D19","BONA","BONA_040",2021-05-13,"2021","05","13","17:07Z",51,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4154","D19","BONA","BONA_038",2021-05-13,"2021","05","13","17:24Z",136,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4155","D19","BONA","BONA_038",2021-05-13,"2021","05","13","17:24Z",34,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4156","D19","BONA","BONA_038",2021-05-13,"2021","05","13","17:24Z",30,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4157","D19","BONA","BONA_037",2021-05-13,"2021","05","13","17:37Z",122,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4158","D19","BONA","BONA_037",2021-05-13,"2021","05","13","17:37Z",6,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4159","D19","BONA","BONA_037",2021-05-13,"2021","05","13","17:37Z",72,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4160","D19","BONA","BONA_035",2021-05-13,"2021","05","13","17:42Z",74,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4161","D19","BONA","BONA_035",2021-05-13,"2021","05","13","17:42Z",96,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4162","D19","BONA","BONA_035",2021-05-13,"2021","05","13","17:42Z",30,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4163","D19","BONA","BONA_043",2021-05-13,"2021","05","13","17:50Z",183,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4164","D19","BONA","BONA_043",2021-05-13,"2021","05","13","17:50Z",4,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4165","D19","BONA","BONA_043",2021-05-13,"2021","05","13","17:50Z",13,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4166","D19","BONA","BONA_042",2021-05-13,"2021","05","13","17:58Z",1,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4167","D19","BONA","BONA_042",2021-05-13,"2021","05","13","17:58Z",1,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",133
"4168","D19","BONA","BONA_042",2021-05-13,"2021","05","13","17:58Z",127,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4169","D19","BONA","BONA_034",2021-05-13,"2021","05","13","23:56Z",46,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",133
"4170","D19","BONA","BONA_034",2021-05-13,"2021","05","13","23:56Z",9,"Culicidae","Culiseta","Culiseta impatiens","FALSE",133
"4171","D19","BONA","BONA_040",2021-05-14,"2021","05","14","00:11Z",6,"Culicidae","Culiseta","Culiseta impatiens","FALSE",134
"4172","D19","BONA","BONA_040",2021-05-14,"2021","05","14","00:11Z",95,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4173","D19","BONA","BONA_038",2021-05-14,"2021","05","14","00:32Z",27,"Culicidae","Culiseta","Culiseta impatiens","FALSE",134
"4174","D19","BONA","BONA_038",2021-05-14,"2021","05","14","00:32Z",173,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4175","D19","BONA","BONA_037",2021-05-14,"2021","05","14","00:55Z",49,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4176","D19","BONA","BONA_037",2021-05-14,"2021","05","14","00:55Z",1,"Culicidae","Culiseta","Culiseta impatiens","FALSE",134
"4177","D19","BONA","BONA_035",2021-05-14,"2021","05","14","01:03Z",44,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4178","D19","BONA","BONA_035",2021-05-14,"2021","05","14","01:03Z",13,"Culicidae","Culiseta","Culiseta impatiens","FALSE",134
"4179","D19","BONA","BONA_043",2021-05-14,"2021","05","14","01:13Z",21,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4180","D19","BONA","BONA_043",2021-05-14,"2021","05","14","01:13Z",2,"Culicidae","Culiseta","Culiseta impatiens","FALSE",134
"4181","D19","BONA","BONA_042",2021-05-14,"2021","05","14","01:33Z",45,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",134
"4182","D19","BONA","BONA_036",2021-05-27,"2021","05","27","16:00Z",87,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4183","D19","BONA","BONA_036",2021-05-27,"2021","05","27","16:00Z",16,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4184","D19","BONA","BONA_036",2021-05-27,"2021","05","27","16:00Z",97,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4185","D19","BONA","BONA_039",2021-05-27,"2021","05","27","16:08Z",51,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4186","D19","BONA","BONA_039",2021-05-27,"2021","05","27","16:08Z",146,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4187","D19","BONA","BONA_039",2021-05-27,"2021","05","27","16:08Z",3,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4188","D19","BONA","BONA_041",2021-05-27,"2021","05","27","16:27Z",29,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4189","D19","BONA","BONA_041",2021-05-27,"2021","05","27","16:27Z",139,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4190","D19","BONA","BONA_041",2021-05-27,"2021","05","27","16:27Z",32,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4191","D19","BONA","BONA_034",2021-05-27,"2021","05","27","16:38Z",16,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4192","D19","BONA","BONA_034",2021-05-27,"2021","05","27","16:38Z",139,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4193","D19","BONA","BONA_034",2021-05-27,"2021","05","27","16:38Z",2,"Culicidae","Aedes","Aedes implicatus","FALSE",147
"4194","D19","BONA","BONA_034",2021-05-27,"2021","05","27","16:38Z",43,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4195","D19","BONA","BONA_040",2021-05-27,"2021","05","27","16:45Z",30,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4196","D19","BONA","BONA_040",2021-05-27,"2021","05","27","16:45Z",11,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4197","D19","BONA","BONA_040",2021-05-27,"2021","05","27","16:45Z",159,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4198","D19","BONA","BONA_038",2021-05-27,"2021","05","27","16:55Z",135,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4199","D19","BONA","BONA_038",2021-05-27,"2021","05","27","16:55Z",22,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4200","D19","BONA","BONA_038",2021-05-27,"2021","05","27","16:55Z",43,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4201","D19","BONA","BONA_037",2021-05-27,"2021","05","27","17:09Z",11,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4202","D19","BONA","BONA_037",2021-05-27,"2021","05","27","17:09Z",126,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4203","D19","BONA","BONA_037",2021-05-27,"2021","05","27","17:09Z",63,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4204","D19","BONA","BONA_035",2021-05-27,"2021","05","27","17:19Z",14,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4205","D19","BONA","BONA_035",2021-05-27,"2021","05","27","17:19Z",31,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4206","D19","BONA","BONA_035",2021-05-27,"2021","05","27","17:19Z",155,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4207","D19","BONA","BONA_043",2021-05-27,"2021","05","27","17:29Z",1,"Culicidae","Anopheles","Anopheles earlei","FALSE",147
"4208","D19","BONA","BONA_043",2021-05-27,"2021","05","27","17:29Z",75,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4209","D19","BONA","BONA_043",2021-05-27,"2021","05","27","17:29Z",92,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4210","D19","BONA","BONA_043",2021-05-27,"2021","05","27","17:29Z",32,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4211","D19","BONA","BONA_042",2021-05-27,"2021","05","27","17:41Z",23,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",147
"4212","D19","BONA","BONA_042",2021-05-27,"2021","05","27","17:41Z",9,"Culicidae","Aedes","Aedes implicatus","FALSE",147
"4213","D19","BONA","BONA_042",2021-05-27,"2021","05","27","17:41Z",79,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",147
"4214","D19","BONA","BONA_042",2021-05-27,"2021","05","27","17:41Z",89,"Culicidae","Culiseta","Culiseta impatiens","FALSE",147
"4215","D19","BONA","BONA_036",2021-05-28,"2021","05","28","00:03Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4216","D19","BONA","BONA_039",2021-05-28,"2021","05","28","00:13Z",1,"Culicidae","Culiseta","Culiseta minnesotae","FALSE",148
"4217","D19","BONA","BONA_041",2021-05-28,"2021","05","28","00:30Z",12,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4218","D19","BONA","BONA_041",2021-05-28,"2021","05","28","00:30Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4219","D19","BONA","BONA_034",2021-05-28,"2021","05","28","00:38Z",19,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4220","D19","BONA","BONA_034",2021-05-28,"2021","05","28","00:38Z",25,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4221","D19","BONA","BONA_040",2021-05-28,"2021","05","28","00:44Z",24,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4222","D19","BONA","BONA_040",2021-05-28,"2021","05","28","00:44Z",82,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4223","D19","BONA","BONA_038",2021-05-28,"2021","05","28","00:50Z",23,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4224","D19","BONA","BONA_038",2021-05-28,"2021","05","28","00:50Z",1,"Culicidae","Aedes","Aedes implicatus","FALSE",148
"4225","D19","BONA","BONA_038",2021-05-28,"2021","05","28","00:50Z",36,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4226","D19","BONA","BONA_037",2021-05-28,"2021","05","28","01:10Z",15,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4227","D19","BONA","BONA_037",2021-05-28,"2021","05","28","01:10Z",58,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4228","D19","BONA","BONA_035",2021-05-28,"2021","05","28","01:18Z",68,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4229","D19","BONA","BONA_035",2021-05-28,"2021","05","28","01:18Z",1,"Culicidae","Aedes","Aedes implicatus","FALSE",148
"4230","D19","BONA","BONA_035",2021-05-28,"2021","05","28","01:18Z",16,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4231","D19","BONA","BONA_043",2021-05-28,"2021","05","28","01:27Z",8,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4232","D19","BONA","BONA_043",2021-05-28,"2021","05","28","01:27Z",43,"Culicidae","Culiseta","Culiseta impatiens","FALSE",148
"4233","D19","BONA","BONA_042",2021-05-28,"2021","05","28","01:38Z",4,"Culicidae","Culiseta","Culiseta alaskaensis","FALSE",148
"4234","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",1,"Culicidae","Aedes","Aedes impiger","F",161
"4235","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",2,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4236","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",16,"Culicidae","Aedes","Aedes sp.","F",161
"4237","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",42,"Culicidae","Aedes","Aedes punctor","F",161
"4238","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",128,"Culicidae","Aedes","Aedes communis","F",161
"4239","D19","BONA","BONA_036",2021-06-10,"2021","06","10","16:14Z",11,"Culicidae","Aedes","Aedes hexodontus","F",161
"4240","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",21,"Culicidae","Aedes","Aedes punctor","F",161
"4241","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",34,"Culicidae","Aedes","Aedes hexodontus","F",161
"4242","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",4,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4243","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",125,"Culicidae","Aedes","Aedes communis","F",161
"4244","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",2,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4245","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",7,"Culicidae","Aedes","Aedes sp.","F",161
"4246","D19","BONA","BONA_039",2021-06-10,"2021","06","10","16:24Z",7,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4247","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4248","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",1,"Culicidae","Aedes","Aedes implicatus","F",161
"4249","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",11,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4250","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",14,"Culicidae","Aedes","Aedes punctor","F",161
"4251","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",164,"Culicidae","Aedes","Aedes communis","F",161
"4252","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",5,"Culicidae","Aedes","Aedes hexodontus","F",161
"4253","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",1,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4254","D19","BONA","BONA_041",2021-06-10,"2021","06","10","16:42Z",3,"Culicidae","Aedes","Aedes sp.","F",161
"4255","D19","BONA","BONA_034",2021-06-10,"2021","06","10","16:53Z",148,"Culicidae","Aedes","Aedes communis","F",161
"4256","D19","BONA","BONA_034",2021-06-10,"2021","06","10","16:53Z",2,"Culicidae","Aedes","Aedes hexodontus","F",161
"4257","D19","BONA","BONA_034",2021-06-10,"2021","06","10","16:53Z",4,"Culicidae","Aedes","Aedes sp.","F",161
"4258","D19","BONA","BONA_034",2021-06-10,"2021","06","10","16:53Z",16,"Culicidae","Aedes","Aedes punctor","F",161
"4259","D19","BONA","BONA_034",2021-06-10,"2021","06","10","16:53Z",30,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4260","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",3,"Culicidae","Aedes","Aedes hexodontus","F",161
"4261","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",4,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4262","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",1,"Culicidae","Aedes","Aedes fitchii","F",161
"4263","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",24,"Culicidae","Aedes","Aedes punctor","F",161
"4264","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",24,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4265","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",1,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4266","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",138,"Culicidae","Aedes","Aedes communis","F",161
"4267","D19","BONA","BONA_040",2021-06-10,"2021","06","10","17:01Z",5,"Culicidae","Aedes","Aedes sp.","F",161
"4268","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",3,"Culicidae","Aedes","Aedes hexodontus","F",161
"4269","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",13,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4270","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",2,"Culicidae","Aedes","Aedes excrucians","F",161
"4271","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",10,"Culicidae","Aedes","Aedes punctor","F",161
"4272","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",2,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4273","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",2,"Culicidae","Aedes","Aedes impiger","F",161
"4274","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",161,"Culicidae","Aedes","Aedes communis","F",161
"4275","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",6,"Culicidae","Aedes","Aedes sp.","F",161
"4276","D19","BONA","BONA_038",2021-06-10,"2021","06","10","17:11Z",1,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4277","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",14,"Culicidae","Aedes","Aedes punctor","F",161
"4278","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",6,"Culicidae","Aedes","Aedes sp.","F",161
"4279","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",2,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4280","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",8,"Culicidae","Aedes","Aedes hexodontus","F",161
"4281","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",4,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4282","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",8,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4283","D19","BONA","BONA_037",2021-06-10,"2021","06","10","17:25Z",158,"Culicidae","Aedes","Aedes communis","F",161
"4284","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",26,"Culicidae","Aedes","Aedes punctor","F",161
"4285","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",2,"Culicidae","Aedes","Aedes impiger","F",161
"4286","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",136,"Culicidae","Aedes","Aedes communis","F",161
"4287","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",27,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4288","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",7,"Culicidae","Aedes","Aedes hexodontus","F",161
"4289","D19","BONA","BONA_035",2021-06-10,"2021","06","10","17:34Z",2,"Culicidae","Aedes","Aedes sp.","F",161
"4290","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",3,"Culicidae","Aedes","Aedes sp.","F",161
"4291","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",16,"Culicidae","Aedes","Aedes punctor","F",161
"4292","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",3,"Culicidae","Culiseta","Culiseta minnesotae","F",161
"4293","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",162,"Culicidae","Aedes","Aedes communis","F",161
"4294","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",13,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4295","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",1,"Culicidae","Aedes","Aedes hexodontus","F",161
"4296","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4297","D19","BONA","BONA_043",2021-06-10,"2021","06","10","17:45Z",1,"Culicidae","Aedes","Aedes implicatus","F",161
"4298","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",26,"Culicidae","Aedes","Aedes punctor","F",161
"4299","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",1,"Culicidae","Aedes","Aedes impiger","F",161
"4300","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",19,"Culicidae","Aedes","Aedes hexodontus","F",161
"4301","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",4,"Culicidae","Culiseta","Culiseta alaskaensis","F",161
"4302","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",1,"Culicidae","Aedes","Aedes implicatus","F",161
"4303","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",131,"Culicidae","Aedes","Aedes communis","F",161
"4304","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",10,"Culicidae","Culiseta","Culiseta impatiens","F",161
"4305","D19","BONA","BONA_042",2021-06-10,"2021","06","10","17:55Z",8,"Culicidae","Aedes","Aedes sp.","F",161
"4306","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",7,"Culicidae","Culiseta","Culiseta alaskaensis","F",162
"4307","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",1,"Culicidae","Culiseta","Culiseta minnesotae","F",162
"4308","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",2,"Culicidae","Aedes","Aedes impiger","F",162
"4309","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",11,"Culicidae","Aedes","Aedes sp.","F",162
"4310","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",2,"Culicidae","Culiseta","Culiseta impatiens","F",162
"4311","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",110,"Culicidae","Aedes","Aedes communis","F",162
"4312","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",44,"Culicidae","Aedes","Aedes hexodontus","F",162
"4313","D19","BONA","BONA_036",2021-06-11,"2021","06","11","00:41Z",23,"Culicidae","Aedes","Aedes punctor","F",162
"4314","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",147,"Culicidae","Aedes","Aedes communis","F",162
"4315","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",24,"Culicidae","Aedes","Aedes sp.","F",162
"4316","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",3,"Culicidae","Culiseta","Culiseta alaskaensis","F",162
"4317","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",21,"Culicidae","Aedes","Aedes punctor","F",162
"4318","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",2,"Culicidae","Aedes","Aedes impiger","F",162
"4319","D19","BONA","BONA_039",2021-06-11,"2021","06","11","00:51Z",3,"Culicidae","Aedes","Aedes hexodontus","F",162
"4320","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",3,"Culicidae","Culiseta","Culiseta impatiens","F",162
"4321","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",12,"Culicidae","Aedes","Aedes punctor","F",162
"4322","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",175,"Culicidae","Aedes","Aedes communis","F",162
"4323","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",1,"Culicidae","Culiseta","Culiseta alaskaensis","F",162
"4324","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",1,"Culicidae","Aedes","Aedes impiger","F",162
"4325","D19","BONA","BONA_041",2021-06-11,"2021","06","11","01:09Z",8,"Culicidae","Aedes","Aedes sp.","F",162
"4326","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",2,"Culicidae","Culiseta","Culiseta alaskaensis","F",162
"4327","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",5,"Culicidae","Aedes","Aedes sp.","F",162
"4328","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",180,"Culicidae","Aedes","Aedes communis","F",162
"4329","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",7,"Culicidae","Aedes","Aedes punctor","F",162
"4330","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",2,"Culicidae","Aedes","Aedes hexodontus","F",162
"4331","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",1,"Culicidae","Aedes","Aedes impiger","F",162
"4332","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",2,"Culicidae","Culiseta","Culiseta impatiens","F",162
"4333","D19","BONA","BONA_034",2021-06-11,"2021","06","11","01:18Z",1,"Culicidae","Aedes","Aedes excrucians","F",162
"4334","D19","BONA","BONA_040",2021-06-11,"2021","06","11","01:24Z",2,"Culicidae","Aedes","Aedes sp.","F",162
"4335","D19","BONA","BONA_040",2021-06-11,"2021","06","11","01:24Z",3,"Culicidae","Aedes","Aedes hexodontus","F",162
"4336","D19","BONA","BONA_040",2021-06-11,"2021","06","11","01:24Z",8,"Culicidae","Aedes","Aedes punctor","F",162
"4337","D19","BONA","BONA_040",2021-06-11,"2021","06","11","01:24Z",182,"Culicidae","Aedes","Aedes communis","F",162
"4338","D19","BONA","BONA_040",2021-06-11,"2021","06","11","01:24Z",5,"Culicidae","Culiseta","Culiseta impatiens","F",162
"4339","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",173,"Culicidae","Aedes","Aedes communis","F",162
"4340","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",6,"Culicidae","Aedes","Aedes sp.","F",162
"4341","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",9,"Culicidae","Aedes","Aedes punctor","F",162
"4342","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",3,"Culicidae","Aedes","Aedes intrudens","F",162
"4343","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",5,"Culicidae","Aedes","Aedes hexodontus","F",162
"4344","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",1,"Culicidae","Culiseta","Culiseta impatiens","F",162
"4345","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",1,"Culicidae","Aedes","Aedes impiger","F",162
"4346","D19","BONA","BONA_038",2021-06-11,"2021","06","11","01:31Z",2,"Culicidae","Aedes","Aedes implicatus","F",162
"4347","D19","BONA","BONA_037",2021-06-11,"2021","06","11","01:48Z",5,"Culicidae","Aedes","Aedes punctor","F",162
"4348","D19","BONA","BONA_037",2021-06-11,"2021","06","11","01:48Z",180,"Culicidae","Aedes","Aedes communis","F",162
"4349","D19","BONA","BONA_037",2021-06-11,"2021","06","11","01:48Z",9,"Culicidae","Aedes","Aedes sp.","F",162
"4350","D19","BONA","BONA_037",2021-06-11,"2021","06","11","01:48Z",4,"Culicidae","Culiseta","Culiseta alaskaensis","F",162
"4351","D19","BONA","BONA_037",2021-06-11,"2021","06","11","01:48Z",2,"Culicidae","Aedes","Aedes hexodontus","F",162
"4352","D19","BONA","BONA_035",2021-06-11,"2021","06","11","01:54Z",7,"Culicidae","Aedes","Aedes sp.","F",162
"4353","D19","BONA","BONA_035",2021-06-11,"2021","06","11","01:54Z",13,"Culicidae","Aedes","Aedes punctor","F",162
"4354","D19","BONA","BONA_035",2021-06-11,"2021","06","11","01:54Z",3,"Culicidae","Aedes","Aedes hexodontus","F",162
"4355","D19","BONA","BONA_035",2021-06-11,"2021","06","11","01:54Z",176,"Culicidae","Aedes","Aedes communis","F",162
