"","domainID","plotID","siteID","subsampleID","date2","Year","Month","Day","Time","totalWeight","subsampleWeight","nobycatch","individualCount","genus","scientificName","totalsub","percent","totalCount","totalSpeciesCount","doy"
"5503","D19","DEJU_035","DEJU","DEJU_035.20190606.1604.S.01",2019-06-07,"2019","06","07","00:04Z",0.007,0.007,0.005,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,115496.428571429,0.714285714285714,158
"5504","D19","DEJU_037","DEJU","DEJU_037.20190606.1615.S.01",2019-06-07,"2019","06","07","00:15Z",0.02,0.02,0.02,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,161695,1,158
"5505","D19","DEJU_037","DEJU","DEJU_037.20190606.1615.S.01",2019-06-07,"2019","06","07","00:15Z",0.02,0.02,0.02,6,"Culiseta","Culiseta alaskaensis",161695,3.71068987909335e-05,161695,6,158
"5506","D19","DEJU_041","DEJU","DEJU_041.20190606.1625.S.01",2019-06-07,"2019","06","07","00:25Z",0.014,0.014,0.014,5,"Culiseta","Culiseta alaskaensis",161695,3.09224156591113e-05,161695,5,158
"5507","D19","DEJU_043","DEJU","DEJU_043.20190606.1631.S.01",2019-06-07,"2019","06","07","00:31Z",0.032,0.032,0.022,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,111165.3125,0.6875,158
"5508","D19","DEJU_043","DEJU","DEJU_043.20190606.1631.S.01",2019-06-07,"2019","06","07","00:31Z",0.032,0.032,0.022,7,"Culiseta","Culiseta alaskaensis",161695,4.32913819227558e-05,111165.3125,4.8125,158
"5509","D19","DEJU_043","DEJU","DEJU_043.20190606.1631.S.01",2019-06-07,"2019","06","07","00:31Z",0.032,0.032,0.022,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,111165.3125,0.6875,158
"5510","D19","DEJU_042","DEJU","DEJU_042.20190606.1638.S.01",2019-06-07,"2019","06","07","00:38Z",0.013,0.013,0.013,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,161695,1,158
"5511","D19","DEJU_042","DEJU","DEJU_042.20190606.1638.S.01",2019-06-07,"2019","06","07","00:38Z",0.013,0.013,0.013,5,"Aedes","Aedes communis",161695,3.09224156591113e-05,161695,5,158
"5512","D19","DEJU_039","DEJU","DEJU_039.20190606.1643.S.01",2019-06-07,"2019","06","07","00:43Z",0.032,0.032,0.012,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,60635.625,0.375,158
"5513","D19","DEJU_039","DEJU","DEJU_039.20190606.1643.S.01",2019-06-07,"2019","06","07","00:43Z",0.032,0.032,0.012,4,"Aedes","Aedes communis",161695,2.4737932527289e-05,60635.625,1.5,158
"5514","D19","DEJU_033","DEJU","DEJU_033.20190606.1659.S.01",2019-06-07,"2019","06","07","00:59Z",0.012,0.012,0.012,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,161695,1,158
"5515","D19","DEJU_033","DEJU","DEJU_033.20190606.1659.S.01",2019-06-07,"2019","06","07","00:59Z",0.012,0.012,0.012,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,161695,2,158
"5516","D19","DEJU_033","DEJU","DEJU_033.20190606.1659.S.01",2019-06-07,"2019","06","07","00:59Z",0.012,0.012,0.012,2,"Culiseta","Culiseta alaskaensis",161695,1.23689662636445e-05,161695,2,158
"5517","D19","DEJU_040","DEJU","DEJU_040.20190606.1654.S.01",2019-06-07,"2019","06","07","00:54Z",0.02,0.02,0.012,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,97017,1.2,158
"5518","D19","DEJU_040","DEJU","DEJU_040.20190606.1654.S.01",2019-06-07,"2019","06","07","00:54Z",0.02,0.02,0.012,3,"Culiseta","Culiseta alaskaensis",161695,1.85534493954668e-05,97017,1.8,158
"5519","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,156119.310344828,0.96551724137931,185
"5520","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,156119.310344828,0.96551724137931,185
"5521","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,1,"Aedes","Aedes diantaeus",161695,6.18448313182226e-06,156119.310344828,0.96551724137931,185
"5522","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,156119.310344828,0.96551724137931,185
"5523","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,3,"Aedes","Aedes sp.",161695,1.85534493954668e-05,156119.310344828,2.89655172413793,185
"5524","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,5,"Aedes","Aedes intrudens",161695,3.09224156591113e-05,156119.310344828,4.82758620689655,185
"5525","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,6,"Aedes","Aedes punctor",161695,3.71068987909335e-05,156119.310344828,5.79310344827586,185
"5526","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,9,"Aedes","Aedes communis",161695,5.56603481864003e-05,156119.310344828,8.68965517241379,185
"5527","D19","DEJU_042","DEJU","DEJU_042.20190704.0804.S.01",2019-07-04,"2019","07","04","16:04Z",0.058,0.058,0.056,2,"Aedes","Aedes cinereus",161695,1.23689662636445e-05,156119.310344828,1.93103448275862,185
"5528","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,3,"Aedes","Aedes punctor",161695,1.85534493954668e-05,132820.892857143,2.46428571428571,185
"5529","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,2,"Aedes","Aedes hexodontus",161695,1.23689662636445e-05,132820.892857143,1.64285714285714,185
"5530","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,132820.892857143,0.821428571428572,185
"5531","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,132820.892857143,1.64285714285714,185
"5532","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,132820.892857143,0.821428571428572,185
"5533","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,6,"Aedes","Aedes excrucians",161695,3.71068987909335e-05,132820.892857143,4.92857142857143,185
"5534","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,6,"Aedes","Aedes sp.",161695,3.71068987909335e-05,132820.892857143,4.92857142857143,185
"5535","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,15,"Aedes","Aedes intrudens",161695,9.27672469773339e-05,132820.892857143,12.3214285714286,185
"5536","D19","DEJU_039","DEJU","DEJU_039.20190704.0814.S.01",2019-07-04,"2019","07","04","16:14Z",0.112,0.112,0.092,1,"Aedes","Aedes diantaeus",161695,6.18448313182226e-06,132820.892857143,0.821428571428572,185
"5537","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,3,"Aedes","Aedes diantaeus",161695,1.85534493954668e-05,149160.503875969,2.76744186046512,185
"5538","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,6,"Aedes","Aedes impiger",161695,3.71068987909335e-05,149160.503875969,5.53488372093023,185
"5539","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,9,"Aedes","Aedes cinereus",161695,5.56603481864003e-05,149160.503875969,8.30232558139535,185
"5540","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,4,"Aedes","Aedes sp.",161695,2.4737932527289e-05,149160.503875969,3.68992248062016,185
"5541","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,149160.503875969,0.922480620155039,185
"5542","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,1,"Aedes","Aedes vexans",161695,6.18448313182226e-06,149160.503875969,0.922480620155039,185
"5543","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,149160.503875969,0.922480620155039,185
"5544","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,9,"Aedes","Aedes excrucians",161695,5.56603481864003e-05,149160.503875969,8.30232558139535,185
"5545","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,8,"Aedes","Aedes fitchii",161695,4.94758650545781e-05,149160.503875969,7.37984496124031,185
"5546","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,3,"Aedes","Aedes sp.",161695,1.85534493954668e-05,149160.503875969,2.76744186046512,185
"5547","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,149160.503875969,1.84496124031008,185
"5548","D19","DEJU_033","DEJU","DEJU_033.20190704.0824.S.01",2019-07-04,"2019","07","04","16:24Z",0.129,0.129,0.119,4,"Aedes","Aedes intrudens",161695,2.4737932527289e-05,149160.503875969,3.68992248062016,185
"5549","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,3,"Aedes","Aedes communis",161695,1.85534493954668e-05,161695,3,185
"5550","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,17,"Aedes","Aedes sp.",161695,0.000105136213240978,161695,17,185
"5551","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,161695,1,185
"5552","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,5,"Aedes","Aedes intrudens",161695,3.09224156591113e-05,161695,5,185
"5553","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,6,"Aedes","Aedes excrucians",161695,3.71068987909335e-05,161695,6,185
"5554","D19","DEJU_040","DEJU","DEJU_040.20190704.0830.S.01",2019-07-04,"2019","07","04","16:30Z",0.076,0.076,0.076,6,"Aedes","Aedes sp.",161695,3.71068987909335e-05,161695,6,185
"5555","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,7,"Aedes","Aedes sp.",161695,4.32913819227558e-05,132500.069444444,5.73611111111111,185
"5556","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,3,"Aedes","Aedes intrudens",161695,1.85534493954668e-05,132500.069444444,2.45833333333333,185
"5557","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,5,"Aedes","Aedes excrucians",161695,3.09224156591113e-05,132500.069444444,4.09722222222222,185
"5558","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,1,"Culiseta","Culiseta impatiens",161695,6.18448313182226e-06,132500.069444444,0.819444444444444,185
"5559","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,132500.069444444,0.819444444444444,185
"5560","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,3,"Aedes","Aedes punctor",161695,1.85534493954668e-05,132500.069444444,2.45833333333333,185
"5561","D19","DEJU_043","DEJU","DEJU_043.20190704.0844.S.01",2019-07-04,"2019","07","04","16:44Z",0.072,0.072,0.059,6,"Aedes","Aedes communis",161695,3.71068987909335e-05,132500.069444444,4.91666666666667,185
"5562","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,1,"Aedes","Aedes fitchii",161695,6.18448313182226e-06,122665.172413793,0.758620689655172,185
"5563","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,122665.172413793,0.758620689655172,185
"5564","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,5,"Aedes","Aedes sp.",161695,3.09224156591113e-05,122665.172413793,3.79310344827586,185
"5565","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,2,"Aedes","Aedes excrucians",161695,1.23689662636445e-05,122665.172413793,1.51724137931034,185
"5566","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,122665.172413793,0.758620689655172,185
"5567","D19","DEJU_041","DEJU","DEJU_041.20190704.0851.S.01",2019-07-04,"2019","07","04","16:51Z",0.029,0.029,0.022,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,122665.172413793,0.758620689655172,185
"5568","D19","DEJU_037","DEJU","DEJU_037.20190704.0902.S.01",2019-07-04,"2019","07","04","17:02Z",0.02,0.02,0.02,5,"Aedes","Aedes punctor",161695,3.09224156591113e-05,161695,5,185
"5569","D19","DEJU_037","DEJU","DEJU_037.20190704.0902.S.01",2019-07-04,"2019","07","04","17:02Z",0.02,0.02,0.02,5,"Aedes","Aedes communis",161695,3.09224156591113e-05,161695,5,185
"5570","D19","DEJU_036","DEJU","DEJU_036.20190704.0912.S.01",2019-07-04,"2019","07","04","17:12Z",0.011,0.011,0.011,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,161695,1,185
"5571","D19","DEJU_036","DEJU","DEJU_036.20190704.0912.S.01",2019-07-04,"2019","07","04","17:12Z",0.011,0.011,0.011,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,161695,2,185
"5572","D19","DEJU_036","DEJU","DEJU_036.20190704.0912.S.01",2019-07-04,"2019","07","04","17:12Z",0.011,0.011,0.011,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,161695,1,185
"5573","D19","DEJU_036","DEJU","DEJU_036.20190704.0912.S.01",2019-07-04,"2019","07","04","17:12Z",0.011,0.011,0.011,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,161695,1,185
"5574","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,161695,1,186
"5575","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,3,"Aedes","Aedes communis",161695,1.85534493954668e-05,161695,3,186
"5576","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,161695,1,186
"5577","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,2,"Aedes","Aedes intrudens",161695,1.23689662636445e-05,161695,2,186
"5578","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,161695,1,186
"5579","D19","DEJU_042","DEJU","DEJU_042.20190704.1601.S.01",2019-07-05,"2019","07","05","00:01Z",0.025,0.025,0.025,2,"Aedes","Aedes punctor",161695,1.23689662636445e-05,161695,2,186
"5580","D19","DEJU_039","DEJU","DEJU_039.20190704.1607.S.01",2019-07-05,"2019","07","05","00:07Z",0.025,0.025,0.015,1,"Aedes","Aedes fitchii",161695,6.18448313182226e-06,97017,0.6,186
"5581","D19","DEJU_039","DEJU","DEJU_039.20190704.1607.S.01",2019-07-05,"2019","07","05","00:07Z",0.025,0.025,0.015,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,97017,0.6,186
"5582","D19","DEJU_039","DEJU","DEJU_039.20190704.1607.S.01",2019-07-05,"2019","07","05","00:07Z",0.025,0.025,0.015,4,"Aedes","Aedes intrudens",161695,2.4737932527289e-05,97017,2.4,186
"5583","D19","DEJU_033","DEJU","DEJU_033.20190704.1616.S.01",2019-07-05,"2019","07","05","00:16Z",0.006,0.006,0.006,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,161695,1,186
"5584","D19","DEJU_033","DEJU","DEJU_033.20190704.1616.S.01",2019-07-05,"2019","07","05","00:16Z",0.006,0.006,0.006,2,"Aedes","Aedes impiger",161695,1.23689662636445e-05,161695,2,186
"5585","D19","DEJU_040","DEJU","DEJU_040.20190704.1623.S.01",2019-07-05,"2019","07","05","00:23Z",0.01,0.01,0.01,2,"Aedes","Aedes diantaeus",161695,1.23689662636445e-05,161695,2,186
"5586","D19","DEJU_040","DEJU","DEJU_040.20190704.1623.S.01",2019-07-05,"2019","07","05","00:23Z",0.01,0.01,0.01,2,"Aedes","Aedes excrucians",161695,1.23689662636445e-05,161695,2,186
"5587","D19","DEJU_043","DEJU","DEJU_043.20190704.1636.S.01",2019-07-05,"2019","07","05","00:36Z",0.025,0.025,0.006,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,38806.8,0.24,186
"5588","D19","DEJU_043","DEJU","DEJU_043.20190704.1636.S.01",2019-07-05,"2019","07","05","00:36Z",0.025,0.025,0.006,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,38806.8,0.48,186
"5589","D19","DEJU_037","DEJU","DEJU_037.20190704.1653.S.01",2019-07-05,"2019","07","05","00:53Z",0.01,0.01,0.005,1,"Culiseta","Culiseta alaskaensis",161695,6.18448313182226e-06,80847.5,0.5,186
"5590","D19","DEJU_037","DEJU","DEJU_037.20190704.1653.S.01",2019-07-05,"2019","07","05","00:53Z",0.01,0.01,0.005,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,80847.5,0.5,186
"5591","D19","DEJU_036","DEJU","DEJU_036.20190704.1659.S.01",2019-07-05,"2019","07","05","00:59Z",0.005,0.005,0.002,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,64678,0.4,186
"5592","D19","DEJU_042","DEJU","DEJU_042.20190801.0812.S.01",2019-08-01,"2019","08","01","16:12Z",0.02,0.02,0.018,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,145525.5,0.9,213
"5593","D19","DEJU_042","DEJU","DEJU_042.20190801.0812.S.01",2019-08-01,"2019","08","01","16:12Z",0.02,0.02,0.018,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,145525.5,1.8,213
"5594","D19","DEJU_042","DEJU","DEJU_042.20190801.0812.S.01",2019-08-01,"2019","08","01","16:12Z",0.02,0.02,0.018,4,"Aedes","Aedes communis",161695,2.4737932527289e-05,145525.5,3.6,213
"5595","D19","DEJU_039","DEJU","DEJU_039.20190801.0819.S.01",2019-08-01,"2019","08","01","16:19Z",0.027,0.027,0.007,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,41920.9259259259,0.259259259259259,213
"5596","D19","DEJU_039","DEJU","DEJU_039.20190801.0819.S.01",2019-08-01,"2019","08","01","16:19Z",0.027,0.027,0.007,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,41920.9259259259,0.259259259259259,213
"5597","D19","DEJU_039","DEJU","DEJU_039.20190801.0819.S.01",2019-08-01,"2019","08","01","16:19Z",0.027,0.027,0.007,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,41920.9259259259,0.259259259259259,213
"5598","D19","DEJU_033","DEJU","DEJU_033.20190801.0830.S.01",2019-08-01,"2019","08","01","16:30Z",0.035,0.035,0.025,2,"Aedes","Aedes excrucians",161695,1.23689662636445e-05,115496.428571429,1.42857142857143,213
"5599","D19","DEJU_033","DEJU","DEJU_033.20190801.0830.S.01",2019-08-01,"2019","08","01","16:30Z",0.035,0.035,0.025,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,115496.428571429,0.714285714285714,213
"5600","D19","DEJU_033","DEJU","DEJU_033.20190801.0830.S.01",2019-08-01,"2019","08","01","16:30Z",0.035,0.035,0.025,5,"Aedes","Aedes fitchii",161695,3.09224156591113e-05,115496.428571429,3.57142857142857,213
"5601","D19","DEJU_033","DEJU","DEJU_033.20190801.0830.S.01",2019-08-01,"2019","08","01","16:30Z",0.035,0.035,0.025,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,115496.428571429,0.714285714285714,213
"5602","D19","DEJU_033","DEJU","DEJU_033.20190801.0830.S.01",2019-08-01,"2019","08","01","16:30Z",0.035,0.035,0.025,1,"Culiseta","Culiseta morsitans",161695,6.18448313182226e-06,115496.428571429,0.714285714285714,213
"5603","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,1,"Aedes","Aedes fitchii",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,213
"5604","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,1,"Aedes","Aedes intrudens",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,213
"5605","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,134745.833333333,1.66666666666667,213
"5606","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,2,"Aedes","Aedes sp.",161695,1.23689662636445e-05,134745.833333333,1.66666666666667,213
"5607","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,1,"Culex","Culex tarsalis",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,213
"5608","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,2,"Aedes","Aedes communis",161695,1.23689662636445e-05,134745.833333333,1.66666666666667,213
"5609","D19","DEJU_040","DEJU","DEJU_040.20190801.0836.S.01",2019-08-01,"2019","08","01","16:36Z",0.03,0.03,0.025,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,213
"5610","D19","DEJU_043","DEJU","DEJU_043.20190801.0849.S.01",2019-08-01,"2019","08","01","16:49Z",0.015,0.015,0.005,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,53898.3333333333,0.333333333333333,213
"5611","D19","DEJU_043","DEJU","DEJU_043.20190801.0849.S.01",2019-08-01,"2019","08","01","16:49Z",0.015,0.015,0.005,1,"Aedes","Aedes communis",161695,6.18448313182226e-06,53898.3333333333,0.333333333333333,213
"5612","D19","DEJU_041","DEJU","DEJU_041.20190801.0857.S.01",2019-08-01,"2019","08","01","16:57Z",0.01,0.01,0.009,1,"Aedes","Aedes vexans",161695,6.18448313182226e-06,145525.5,0.9,213
"5613","D19","DEJU_041","DEJU","DEJU_041.20190801.0857.S.01",2019-08-01,"2019","08","01","16:57Z",0.01,0.01,0.009,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,145525.5,0.9,213
"5614","D19","DEJU_041","DEJU","DEJU_041.20190801.0857.S.01",2019-08-01,"2019","08","01","16:57Z",0.01,0.01,0.009,1,"Aedes","Aedes implicatus",161695,6.18448313182226e-06,145525.5,0.9,213
"5615","D19","DEJU_035","DEJU","DEJU_035.20190801.0922.S.01",2019-08-01,"2019","08","01","17:22Z",0.05,0.05,0.028,1,"Aedes","Aedes implicatus",161695,6.18448313182226e-06,90549.2,0.56,213
"5616","D19","DEJU_035","DEJU","DEJU_035.20190801.0922.S.01",2019-08-01,"2019","08","01","17:22Z",0.05,0.05,0.028,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,90549.2,0.56,213
"5617","D19","DEJU_035","DEJU","DEJU_035.20190801.0922.S.01",2019-08-01,"2019","08","01","17:22Z",0.05,0.05,0.028,7,"Aedes","Aedes vexans",161695,4.32913819227558e-05,90549.2,3.92,213
"5618","D19","DEJU_035","DEJU","DEJU_035.20190801.0922.S.01",2019-08-01,"2019","08","01","17:22Z",0.05,0.05,0.028,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,90549.2,0.56,213
"5619","D19","DEJU_035","DEJU","DEJU_035.20190801.0922.S.01",2019-08-01,"2019","08","01","17:22Z",0.05,0.05,0.028,1,"Aedes","Aedes cinereus",161695,6.18448313182226e-06,90549.2,0.56,213
"5620","D19","DEJU_034","DEJU","DEJU_034.20190801.0928.S.01",2019-08-01,"2019","08","01","17:28Z",0.03,0.03,0.02,5,"Aedes","Aedes vexans",161695,3.09224156591113e-05,107796.666666667,3.33333333333333,213
"5621","D19","DEJU_034","DEJU","DEJU_034.20190801.0928.S.01",2019-08-01,"2019","08","01","17:28Z",0.03,0.03,0.02,1,"Aedes","Aedes fitchii",161695,6.18448313182226e-06,107796.666666667,0.666666666666667,213
"5622","D19","DEJU_034","DEJU","DEJU_034.20190801.0928.S.01",2019-08-01,"2019","08","01","17:28Z",0.03,0.03,0.02,2,"Aedes","Aedes punctor",161695,1.23689662636445e-05,107796.666666667,1.33333333333333,213
"5623","D19","DEJU_039","DEJU","DEJU_039.20190801.1608.S.01",2019-08-02,"2019","08","02","00:08Z",0.018,0.018,0,0,"","",161695,0,0,0,214
"5624","D19","DEJU_033","DEJU","DEJU_033.20190801.1616.S.01",2019-08-02,"2019","08","02","00:16Z",0.022,0.022,0.012,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,88197.2727272727,0.545454545454545,214
